0.141448,0.161954,0.142672,0.135939,0.149477,0.156565,0.150156,0.120854,0.15961,0.148678,0.131826,0.142491,0.123008,0.10108,0.108658,0.12032,0.160013,0.135831,0.156913,0.153336,0.170844,0.132624,0.151929,0.164346,0.170981,0.12498,0.19384,0.132893,0.131223,0.148078,0.153638,0.162222,0.165969,0.147786,0.172162,0.129636,0.172438,0.153752,0.135648,0.130648,0.16514,0.148271,0.120003,0.174108,0.1079,0.104792,0.127055,0.17193,0.185954,0.147157,0.128639,0.161252,0.110685,0.157096,0.138834,0.137144,0.104557,0.14681,0.146565,0.119437,0.14931,0.174093,0.139362,0.135678,0.15715,0.192196,0.184294,0.149634,0.154292,0.130994,0.15771,0.156678,0.118204,0.142156,0.179086,0.151116,0.148871,0.139933,0.102099,0.125365,0.190772,0.130099,0.157667,0.130907,0.143357,0.139346,0.143573,0.120447,0.157927,0.144583,0.144689,0.140754,0.165322,0.101318,0.133705,0.149588,0.148599,0.145136
0.0216339,0.0330339,0.0419946,0.0551722,0.0376039,0.0301512,0.0897956,0.0420127,0.038619,0.0448168,0.0381958,0.083111,0.045545,0.0297426,0.0315603,0.0350685,0.0667608,0.109433,0.0298742,0.0726897,0.0282954,0.0396775,0.0356688,0.0511903,0.0340972,0.0402039,0.00882939,0.0453408,0.0381599,0.0270808,0.0465646,0.0616225,0.0531728,0.089794,0.020388,0.0433718,0.0496492,0.0716125,0.0451992,0.0451768,0.0570642,0.051571,0.0531368,0.0369208,0.0316806,0.0437914,0.0241581,0.0451954,0.017969,0.0477518,0.0489296,0.0540614,0.0546507,0.0393863,0.0866507,0.0993918,0.0357545,0.0415382,0.0888937,0.0246194,0.053845,0.0139895,0.043708,0.0308954,0.0396319,0.0428352,0.0130928,0.027472,0.0462779,0.0389811,0.0225283,0.0379792,0.0452287,0.0335092,0.00992303,0.0636467,0.0785609,0.031345,0.0346373,0.0330841,0.0413794,0.0551231,0.0358232,0.0474932,0.0565276,0.0526153,0.0399459,0.0480135,0.0647142,0.106726,0.060142,0.0375154,0.0329433,0.0414572,0.0309514,0.0399618,0.0321964,0.0533436
-0.0159065,-0.0169046,-0.00944332,-0.00490774,0.00323984,-0.0098446,-0.00766654,-0.00265825,-0.025757,-0.00340949,-0.0180602,-0.00170983,-0.00610095,-0.0106395,-0.00362622,0.000370841,-0.00335598,-0.0168407,-0.0141095,0.00159848,0.00580338,0.00459348,-0.00287016,-0.00649852,0.00195285,0.0177929,0.00691171,-0.00393579,-0.00273284,-0.0117827,-0.00681596,0.0066114,-0.000147348,-0.0016849,-0.0166564,-0.0175051,-0.00518909,0.00534114,-0.0117881,-0.00675805,-0.00158678,-0.00541787,-0.00245408,-0.000127618,0.001227,-0.000522832,0.0177973,0.00449476,0.00406421,0.0120161,-0.01047,-0.00524112,-0.00666648,0.00221458,-0.00182938,-0.000304494,-0.00430607,-0.010506,-0.00572321,0.0165104,-0.0072184,0.0164609,-0.0107028,-0.00686611,-0.00801459,0.00199751,0.011705,-0.0114188,-0.00639023,-0.00608172,-0.016261,-0.0258354,-0.00320349,-0.021093,0.0149876,0.0011696,-0.0025212,-0.0144436,-0.00188375,-0.0093213,0.0027301,0.00763045,-0.0206415,-0.00924995,0.00259718,-0.00123871,3.24941e-05,0.00598382,-0.00191158,-0.00994587,0.00482339,-0.0121249,0.000662385,-0.0138112,-5.12761e-05,-0.0126715,-0.019462,-0.00349179
0.0456903,0.0314,0.030948,0.0326407,0.0340845,0.0353553,0.0987543,0.0324767,0.0361424,0.0615176,0.0552991,0.0805415,0.05426,0.0288282,0.0385023,0.052205,0.0775388,0.129538,0.0425123,0.0794021,0.0725992,0.0411005,0.047782,0.0633049,0.0656728,0.0578761,0.0855629,0.0335713,0.0436872,0.0428888,0.049302,0.0755657,0.0718863,0.103379,0.0356552,0.0281114,0.080489,0.0620546,0.0281933,0.0265889,0.061852,0.0481599,0.0343113,0.0451383,0.0373159,0.0466788,0.0477794,0.0437898,0.0848947,0.0607554,0.0257641,0.0741996,0.03666,0.0637557,0.0788203,0.117056,0.0310472,0.0460245,0.11883,0.057325,0.0486592,0.0642223,0.0256423,0.0284658,0.0513353,0.0840415,0.0937645,0.043485,0.0501798,0.0397201,0.0408852,0.0269282,0.0384678,0.0301017,0.0659939,0.0637701,0.0736159,0.0301491,0.0335594,0.0341635,0.0996019,0.0351556,0.0286994,0.0342613,0.0697229,0.0360637,0.0458079,0.0389324,0.0779667,0.132655,0.0616307,0.0360606,0.0549402,0.0375474,0.0547323,0.0351858,0.0427396,0.0570462
-0.00154664,0.00433543,0.0280698,0.0345004,0.033795,0.00818513,0.0338202,0.0393658,0.00865931,0.0542799,0.00272401,0.0284772,0.00109254,0.0302226,0.0190622,0.00141797,0.0299825,0.0293311,-0.00108498,0.0301705,0.049159,0.00977195,0.0308315,0.0439035,0.0516888,0.021564,0.0526982,0.0365226,-0.00023476,0.00696751,0.0571131,0.0239171,0.0441037,0.0301691,0.00947296,0.0259854,0.0369192,0.0295654,0.0203668,0.0269357,0.0475752,0.0314913,0.039502,0.0521277,0.0196893,0.0149527,0.0283041,0.0596319,0.0379934,0.0169587,0.0257703,0.0507927,0.0355334,0.0422223,0.0358341,0.0358754,0.0239033,0.0455978,0.0395852,0.0266125,0.0457373,0.0303306,0.0111935,0.0125776,0.0459291,0.0494525,0.040186,0.00662262,0.0401198,0.0314423,0.0107426,0.0161708,0.0390088,0.0165977,0.0180719,0.0460332,0.0264033,0.0117871,0.028351,0.0209966,0.0451261,0.0489168,0.0101932,0.0226472,0.0332942,0.0359616,0.0387903,0.0441184,0.0360998,0.0333482,0.0205253,0.0226799,0.0515569,0.0272496,0.00333479,0.0113988,-0.000718524,0.0311804
0.120593,0.106009,0.0829781,0.125671,0.0923864,0.119662,0.132887,0.130982,0.111469,0.103087,0.123979,0.127036,0.126944,0.137178,0.132956,0.124395,0.106844,0.149723,0.121577,0.114232,0.113356,0.125587,0.0911617,0.0955955,0.116018,0.0792533,0.115712,0.0732079,0.138057,0.117193,0.0890585,0.106935,0.10797,0.13614,0.110651,0.0799592,0.137531,0.123975,0.0722776,0.0821411,0.093865,0.088434,0.128186,0.114422,0.127473,0.123369,0.0712564,0.114909,0.102814,0.1054,0.0669306,0.129751,0.130773,0.127789,0.13173,0.134514,0.135132,0.0996811,0.128791,0.0722498,0.0932398,0.115125,0.0805866,0.094081,0.0974927,0.118999,0.104956,0.129194,0.0912891,0.0857909,0.104848,0.0954316,0.12238,0.087681,0.11273,0.100976,0.1214,0.0905502,0.137269,0.0787828,0.113564,0.122358,0.103923,0.0877887,0.111228,0.0820638,0.0915865,0.131002,0.11355,0.13735,0.111006,0.0858925,0.106804,0.1251,0.127619,0.102058,0.112642,0.0939686
0.0578249,0.0683326,0.0453449,0.068598,0.054299,0.0607803,0.067227,0.0584799,0.0743602,0.0536287,0.0543446,0.0600266,0.0325333,0.0477022,0.0262873,0.0342397,0.0483244,0.0735695,0.0395895,0.0461154,0.0453516,0.0322943,0.050741,0.0443715,0.0386872,-0.0299619,0.0189207,0.0510214,0.0329405,0.0462981,0.0372407,0.0522907,0.0434155,0.0614493,0.0692301,0.0390188,0.0260054,0.0603387,0.0403814,0.0432517,0.0417541,0.0486057,0.0667737,0.059927,0.0339904,0.0305905,-0.0139357,0.0561129,0.00305246,0.0102448,0.0390432,0.0251797,0.0617407,0.0424672,0.0509887,0.0609459,0.0389988,0.050651,0.0723559,-0.0201716,0.0436377,0.011338,0.0576295,0.0585231,0.0360386,0.0263283,0.00783599,0.059822,0.0396391,0.0370118,0.0738665,0.0653021,0.0536959,0.0652491,0.00962839,0.0501626,0.0650104,0.0663309,0.0340312,0.0374292,0.0284779,0.0602459,0.0729868,0.053396,0.0428718,0.052022,0.0457016,0.0710359,0.0568475,0.0674874,0.0540158,0.0529822,0.0589572,0.0352095,0.0315279,0.0597948,0.042092,0.051323
0.0297465,0.0479031,0.0392405,0.0441193,0.0253062,0.0365635,0.0355161,0.0335564,0.0643556,0.0380124,0.0253417,0.0471075,0.0459455,0.0528192,0.0516747,0.0517136,0.0310299,0.0390397,0.0377731,0.0419025,0.0580578,0.0485601,0.0252591,0.0390281,0.0482216,0.0398927,0.0602933,0.026459,0.0423187,0.034638,0.0395486,0.0333269,0.0334956,0.0317953,0.0527115,0.0388298,0.0418575,0.0326618,0.0473974,0.044426,0.0394962,0.0335717,0.0514228,0.0612728,0.04248,0.0384486,0.0521776,0.0614753,0.0662597,0.0601008,0.0515803,0.0300403,0.0454737,0.0430483,0.0413871,0.0245325,0.0352369,0.0385998,0.0367725,0.0476533,0.0434659,0.0616185,0.052449,0.041875,0.0341395,0.0391804,0.0562573,0.0377032,0.038666,0.0265805,0.0485635,0.0496533,0.0438031,0.0400906,0.0572464,0.0349829,0.0372456,0.0424478,0.0475935,0.0343317,0.0366088,0.0496643,0.0522617,0.0497734,0.0381081,0.0314639,0.0311423,0.0420355,0.033259,0.0300177,0.031971,0.0420604,0.0456609,0.0555117,0.0498828,0.0517648,0.0377104,0.0255659
0.00534943,0.0280451,0.0506972,-0.00143063,0.0635015,0.0254507,0.11707,0.00232686,0.0265687,0.0749829,-0.00257859,0.103176,0.000541521,0.0205626,0.0142993,0.00553059,0.0824945,0.119951,-0.00324401,0.0863302,0.00889441,0.00972596,0.0603353,0.0689909,0.011798,-0.00706663,0.0162667,0.0627587,0.00906418,0.00503032,0.0672754,0.0880668,0.0818404,0.119002,0.0242147,0.0564051,0.0209701,0.0866906,0.0588009,0.0680363,0.0644699,0.0735404,-0.000372986,0.0055107,0.0248282,0.0248829,0.00406267,-0.00267898,0.0125695,0.00506948,0.054306,0.019147,0.000851725,0.022314,0.105991,0.113483,0.0308788,0.0749556,0.126109,-0.012252,0.0707868,0.0130796,0.0418186,0.0490368,0.0823534,0.0234602,0.024662,-0.00422397,0.0680262,0.0622154,0.0314178,0.0522267,0.00637579,0.0483258,0.0120427,0.0662887,0.113436,0.0390424,0.0245219,0.0718678,0.0197926,0.00654941,0.0398596,0.0489774,0.0942637,0.0556897,0.0625158,0.00227752,0.082954,0.127991,0.0914864,0.0507791,0.0143609,0.0126396,0.00146405,0.0350295,0.00129071,0.0842765
0.0931019,0.100311,0.102531,0.145514,0.092316,0.0961624,0.149495,0.14602,0.097336,0.127471,0.0941665,0.140953,0.0965599,0.13448,0.122881,0.101819,0.12782,0.173276,0.101014,0.141928,0.127522,0.110875,0.099739,0.112747,0.126257,0.0922185,0.0872151,0.0995619,0.0886835,0.0953986,0.119607,0.124468,0.117667,0.14755,0.0907402,0.097172,0.12715,0.127383,0.0944247,0.084213,0.118809,0.111555,0.141099,0.129246,0.140824,0.135846,0.076336,0.130852,0.0900693,0.0749858,0.0870286,0.109071,0.13631,0.120666,0.146092,0.155744,0.126452,0.106852,0.158848,0.0829021,0.106776,0.0849058,0.0881337,0.0977482,0.109618,0.102449,0.0777565,0.0906015,0.103325,0.100944,0.0970141,0.0914613,0.139388,0.0943633,0.0844532,0.123257,0.147977,0.0982859,0.126686,0.0932689,0.0728602,0.139147,0.102837,0.0946634,0.131614,0.0961429,0.0993191,0.14146,0.132941,0.164186,0.140593,0.0945863,0.124813,0.129109,0.105875,0.0896173,0.102644,0.113605
0.0438057,0.0555424,0.0169671,0.0402123,0.0206952,0.0495195,0.0486209,0.0450262,0.0438771,0.0168982,0.0388715,0.0535192,0.0474069,0.0300487,0.0457135,0.0349271,0.0382404,0.0610211,0.0366749,0.0323068,0.025581,0.0365341,0.0175443,0.0321771,0.0260124,0.00343626,0.0169773,0.0154519,0.0479432,0.0414991,0.0291747,0.0360883,0.0228557,0.0612471,0.0524322,0.015038,0.0497006,0.0391393,0.0282321,0.0207045,0.0319015,0.0176243,0.0342664,0.0160842,0.0268104,0.0316776,-0.00086785,0.00756119,0.0237255,0.0189149,0.0125514,0.0178255,0.0339122,0.0410688,0.0591746,0.0659321,0.0417709,0.0251763,0.0594363,0.0206552,0.0166851,0.0380682,0.0458672,0.0289577,0.0304566,0.0283607,0.0147443,0.0466393,0.0214467,0.0256416,0.0557972,0.0334113,0.0477018,0.0496204,0.0303603,0.0331234,0.0540919,0.0463471,0.0368116,0.0119567,0.0129847,0.0316677,0.0557481,0.024015,0.0453095,0.0157999,0.020701,0.0199293,0.0394846,0.0541505,0.0294908,0.0218346,0.012095,0.0271143,0.0384914,0.060234,0.0377359,0.0204825
0.10824,0.119146,0.128822,0.115833,0.132663,0.11164,0.0877355,0.119898,0.111429,0.128713,0.0966725,0.107953,0.108703,0.116885,0.128129,0.119015,0.142468,0.0824801,0.117029,0.127566,0.0882117,0.130246,0.135349,0.136676,0.0832921,0.0803308,0.0940711,0.13336,0.109103,0.116047,0.127524,0.141803,0.141127,0.0889338,0.122148,0.12937,0.0963297,0.124054,0.119286,0.128682,0.143532,0.135692,0.111982,0.0989539,0.117468,0.121541,0.0996686,0.107352,0.0879381,0.112378,0.127911,0.110088,0.120506,0.0960134,0.105207,0.0862939,0.112569,0.137659,0.0866726,0.0854557,0.144587,0.102206,0.119137,0.127507,0.135759,0.104569,0.0867728,0.0985285,0.137016,0.133601,0.124139,0.124504,0.113133,0.131193,0.0989998,0.13711,0.105121,0.121579,0.127761,0.128557,0.119145,0.114552,0.111611,0.135523,0.115292,0.130558,0.132506,0.121983,0.123166,0.0845168,0.136439,0.133769,0.101165,0.125697,0.107491,0.127513,0.106992,0.122067
0.106307,0.107806,0.133612,0.100762,0.125483,0.101314,0.00628765,0.0866109,0.113327,0.0658805,0.11125,0.0146839,0.0988883,0.0835654,0.0832229,0.105902,0.0350358,0.000809718,0.117995,0.0255166,0.0945843,0.0873375,0.112023,0.0450729,0.0899236,0.0626456,0.104808,0.116955,0.111134,0.122095,0.0602107,0.0360143,0.0522196,0.00346881,0.115087,0.125265,0.107698,0.0199097,0.123862,0.141345,0.0549261,0.102133,0.0944683,0.0908895,0.0848026,0.0807228,0.0347382,0.0848194,0.0923435,0.0875663,0.132611,0.0938447,0.0941558,0.0938587,0.0200314,0.00557686,0.0858068,0.0782306,-0.00335666,0.037314,0.0554661,0.0933659,0.109228,0.107307,0.0701106,0.102766,0.0822148,0.102747,0.0816161,0.138429,0.099146,0.100352,0.0863216,0.109871,0.0995569,0.0518941,0.0108039,0.10254,0.0854062,0.133656,0.106099,0.0911145,0.108921,0.108923,0.0338385,0.123298,0.103954,0.0819286,0.0209144,0.00437535,0.0246097,0.138529,0.088844,0.0975968,0.105077,0.108127,0.118339,0.0778769
0.0859933,0.0800158,0.0251566,0.138767,0.0355923,0.0772043,0.026253,0.125813,0.0788243,0.0590655,0.0858798,0.0409835,0.0847964,0.137113,0.122864,0.0816271,0.0453395,0.0451082,0.0851766,0.039509,0.11614,0.0972317,0.0280332,0.0523301,0.112124,0.0213149,0.0699584,0.0277496,0.0912227,0.0858307,0.0560243,0.0396314,0.0492221,0.0398379,0.0919691,0.015204,0.105225,0.0388037,0.0234057,0.0369998,0.0458067,0.0378561,0.141597,0.124354,0.121881,0.102791,0.0121655,0.122756,0.0696938,0.0721087,0.0185188,0.111928,0.131872,0.12171,0.0283715,0.022281,0.114319,0.0464705,0.034131,0.0194096,0.0390452,0.0782608,0.040242,0.041922,0.0558591,0.110048,0.0552025,0.0749524,0.0425254,0.0341343,0.0802997,0.0589005,0.136815,0.0525129,0.0576942,0.0577421,0.0381337,0.0602607,0.116552,0.0145471,0.106196,0.132155,0.0648473,0.0355832,0.0435723,0.0255901,0.0353982,0.132242,0.038811,0.0299596,0.0431309,0.0314601,0.123554,0.115362,0.084179,0.0710454,0.0863778,0.0492483
0.0401795,0.0279728,0.0269123,0.0124957,0.0478972,0.0431774,0.00769074,0.0111742,0.0331574,0.0121905,0.0363799,0.0107606,0.0222216,0.0129107,0.0224878,0.0239054,0.00246321,0.0016602,0.022223,0.0120186,0.0345722,0.0261111,0.0330084,0.0081969,0.0350703,0.0437563,0.0599208,0.0472736,0.0278308,0.0347534,0.00536525,0.00362292,0.0137752,0.00879767,0.0303125,0.0221097,0.049558,0.00940068,0.028075,0.023833,0.0130072,0.0403072,0.0189593,0.0167429,0.00602491,0.0199808,0.0315051,0.0231317,0.0497548,0.0333746,0.0199465,0.0371739,0.0191096,0.0422995,0.018014,-0.00463437,0.0165705,0.0182202,-0.00394108,0.0361031,0.00606773,0.0445882,0.0274593,0.0227492,0.0134382,0.053924,0.0545599,0.0436697,0.0150327,0.0424429,0.0409177,0.0226633,0.026181,0.0335543,0.053372,0.0145066,0.0163539,0.0264737,0.0167093,0.0304899,0.0528531,0.0172429,0.0229484,0.021026,0.0163398,0.0407626,0.0369805,0.0260069,0.0137121,0.00399344,0.00364068,0.027056,0.0264301,0.0144393,0.0292328,0.0255213,0.0378107,0.0175498
